offset,vram,.text
0,801C6C80,z_n64dd
1090,801C7D10,[PADDING]
10A0,801C7D20,n64dd_801C8000
19E0,801C8660,n64dd_801C8940
24B0,801C9130,n64dd_801C9440
2BE0,801C9860,n64dd_801C9B70
3120,801C9DA0,n64dd_801CA0B0
37B0,801CA430,n64dd_801CA740
3840,801CA4C0,n64dd_801CA7D0
3CB0,801CA930,[PADDING]
3CC0,801CA940,n64dd_801CAC40
46C0,801CB340,n64dd_801CB640
4D50,801CB9D0,n64dd_801CBCD0
4DB0,801CBA30,n64dd_801CBD30
4F70,801CBBF0,n64dd_801CBEF0
50C0,801CBD40,n64dd_801CC040
5210,801CBE90,n64dd_801CC190
5400,801CC080,n64dd_801CC380
5E10,801CCA90,n64dd_801CCD90
71A0,801CDE20,n64dd_801CE120
7270,801CDEF0,n64dd_801CE1F0
7320,801CDFA0,n64dd_801CE2A0
73C0,801CE040,n64dd_801CE340
7610,801CE290,n64dd_801CE590
76B0,801CE330,n64dd_801CE630
7700,801CE380,n64dd_801CE680
7860,801CE4E0,n64dd_801CE7E0
7980,801CE600,n64dd_801CE900
7C20,801CE8A0,n64dd_801CEBA0
8130,801CEDB0,n64dd_801CF0B0
8C30,801CF8B0,n64dd_801CFBB0
B0C0,801D1D40,n64dd_801D2040
B1F0,801D1E70,n64dd_801D2170
B430,801D20B0,n64dd_801D23B0
BD30,801D29B0,n64dd_801D2CB0
BDD0,801D2A50,n64dd_801D2D50

offset,vram,.data
BED0,801D2B50,z_n64dd
BEE0,801D2B60,n64dd_801C8000

offset,vram,.rodata
11E80,801D8B00,z_n64dd
11EC0,801D8B40,n64dd_801C8000
11F00,801D8B80,n64dd_801C8940
11FD0,801D8C50,n64dd_801D8F40
12000,801D8C80,n64dd_801D8F70
12420,801D90A0,n64dd_801CA0B0
12440,801D90C0,n64dd_801CA7D0
12450,801D90D0,n64dd_801CB640
12500,801D9180,n64dd_801CC190
12510,801D9190,n64dd_801CC380
12580,801D9200,n64dd_801D94F0
12760,801D93E0,n64dd_801D96D0
12B60,801D97E0,n64dd_801D9AD0
12B80,801D9800,n64dd_801D9AF0
12C00,801D9880,n64dd_801CEBA0

offset,vram,.bss
12C20,801D98A0,z_n64dd
1AF30,801E1BB0,n64dd_801C8000
21A30,801E86B0,.end
