offset,vram,.text
0,801C7040,z_n64dd
1130,801C8170,[PADDING]
1140,801C8180,n64dd_801C8000
1A90,801C8AD0,n64dd_801C8940
2590,801C95D0,n64dd_801C9440
2CC0,801C9D00,n64dd_801C9B70
3200,801CA240,n64dd_801CA0B0
3890,801CA8D0,n64dd_801CA740
3920,801CA960,leofunc
3D90,801CADD0,[PADDING]
3DA0,801CADE0,leoint
47A0,801CB7E0,leocmdex
4E30,801CBE70,n64dd_801CBCD0
4E90,801CBED0,leoread
5050,801CC090,lbatobyte
51A0,801CC1E0,leoinquiry
5250,801CC290,n64dd_801CC0F0
52F0,801CC330,seek
5350,801CC390,leord_diskid
54E0,801CC520,leomecha
5D90,801CCDD0,n64dd_801CCC30
5E30,801CCE70,spdlmotor
5EF0,801CCF30,leoc2ecc
6FE0,801CE020,leomseq_tbl
7190,801CE1D0,leomotor
7280,801CE2C0,n64dd_801CE120
7350,801CE390,leomode_sel
7400,801CE440,leord_capa
74A0,801CE4E0,leoutil
76F0,801CE730,leorezero
7790,801CE7D0,clearqueue
77E0,801CE820,bytetolba
7940,801CE980,leoreset
7A60,801CEAA0,leotranslat
7D00,801CED40,leotimer
8210,801CF250,n64dd_801CF0B0
8D10,801CFD50,n64dd_801CFBB0
B1A0,801D21E0,leowrite
B2D0,801D2310,n64dd_801D2170
B510,801D2550,n64dd_801D23B0
BE10,801D2E50,testunitready
BEB0,801D2EF0,leotestunit
BEF0,801D2F30,leoseek

offset,vram,.data
BFB0,801D2FF0,z_n64dd
BFC0,801D3000,n64dd_801C8000
C020,801D3060,n64dd_801C9440
C030,801D3070,n64dd_error_headers
C040,801D3080,n64dd_error_bodies
C140,801D3180,n64dd_801D2FE0
11CC0,801D8D00,n64dd_801CA0B0
11ED0,801D8F10,leocmdex
11F30,801D8F70,leord_diskid
11F50,801D8F90,createleomanager

offset,vram,.rodata
11F60,801D8FA0,z_n64dd
11F90,801D8FD0,n64dd_801C8000
11FD0,801D9010,n64dd_801C8940
120A0,801D90E0,n64dd_error_headers
120D0,801D9110,n64dd_error_bodies
124F0,801D9530,n64dd_801CA0B0
12510,801D9550,leofunc
12520,801D9560,leocmdex
125D0,801D9610,leord_diskid
125E0,801D9620,leomecha
12650,801D9690,leo_tbl
12830,801D9870,leoc2ecc
12C50,801D9C90,leomseq_tbl
12CD0,801D9D10,leotimer

offset,vram,.bss
12CF0,801D9D30,z_n64dd
20970,801E79B0,.end
