offset,vram,.text
0,801C7740,z_n64dd
1120,801C8860,n64dd_801C8000
1A70,801C91B0,n64dd_801C8940
2570,801C9CB0,n64dd_801C9440
2CA0,801CA3E0,n64dd_801C9B70
31E0,801CA920,n64dd_801CA0B0
3870,801CAFB0,n64dd_801CA740
3900,801CB040,leofunc
3D70,801CB4B0,[PADDING]
3D80,801CB4C0,leoint
4780,801CBEC0,leocmdex
4E10,801CC550,n64dd_801CBCD0
4E70,801CC5B0,leoread
5030,801CC770,lbatobyte
5180,801CC8C0,leoinquiry
5230,801CC970,n64dd_801CC0F0
52D0,801CCA10,seek
5330,801CCA70,leord_diskid
54C0,801CCC00,leomecha
5D70,801CD4B0,n64dd_801CCC30
5E10,801CD550,spdlmotor
5ED0,801CD610,leoc2ecc
6FC0,801CE700,leomseq_tbl
7170,801CE8B0,leomotor
7260,801CE9A0,n64dd_801CE120
7330,801CEA70,leomode_sel
73E0,801CEB20,leord_capa
7480,801CEBC0,leoutil
76D0,801CEE10,leorezero
7770,801CEEB0,clearqueue
77C0,801CEF00,bytetolba
7920,801CF060,leoreset
7A40,801CF180,leotranslat
7CE0,801CF420,leotimer
81F0,801CF930,n64dd_801CF0B0
8CF0,801D0430,n64dd_801CFBB0
B180,801D28C0,leowrite
B2B0,801D29F0,n64dd_801D2170
B4F0,801D2C30,n64dd_801D23B0
BDF0,801D3530,testunitready
BE90,801D35D0,leotestunit
BED0,801D3610,leoseek

offset,vram,.data
BF90,801D36D0,z_n64dd
BFA0,801D36E0,n64dd_801C8000
C000,801D3740,n64dd_801C9440
C010,801D3750,n64dd_error_headers
C020,801D3760,n64dd_error_bodies
C120,801D3860,n64dd_801D2FE0
11CA0,801D93E0,n64dd_801CA0B0
11EB0,801D95F0,leocmdex
11F10,801D9650,leord_diskid
11F30,801D9670,createleomanager

offset,vram,.rodata
11F40,801D9680,z_n64dd
11F70,801D96B0,n64dd_801C8000
11FB0,801D96F0,n64dd_801C8940
12080,801D97C0,n64dd_error_headers
120B0,801D97F0,n64dd_error_bodies
124D0,801D9C10,n64dd_801CA0B0
124F0,801D9C30,leofunc
12500,801D9C40,leocmdex
125B0,801D9CF0,leord_diskid
125C0,801D9D00,leomecha
12630,801D9D70,leo_tbl
12810,801D9F50,leoc2ecc
12C30,801DA370,leomseq_tbl
12CB0,801DA3F0,leotimer

offset,vram,.bss
12CD0,801DA410,z_n64dd
20950,801E8090,.end
